price,rrp_price,discount,store_region,store_open,store_visitors,customer_age,customer_gender,staff_sales,staff_experience,staff_age,in_store_promotions,sales
507.31,50731.0,0.10521474950295372,north,1,942.1913587995201,42.0,female,0,4,36.0,,0
506.82,50682.0,0.17948211154389038,west,1,994.2832865334244,19.0,female,0,5,41.0,1.0,0
506.6,50660.0,0.11004232838830248,east,1,985.297091863392,39.0,female,0,17,40.0,,0
508.14,50814.0,0.239934069345635,west,1,991.8114178487409,44.0,female,1,11,33.0,,1
550.23,55023.0,0.4525886739062845,south,1,927.4270973087055,41.0,male,1,11,34.0,1.0,1
479.33,47933.0,0.23426024445846572,east,1,905.2448170654178,49.0,female,0,12,41.0,,0
419.45,41945.0,0.0,north,1,933.8174713760792,48.0,female,0,16,39.0,,0
429.0,42900.0,0.4638595571755921,south,1,956.6623527306785,24.0,male,1,5,35.0,,1
537.38,53738.0,0.5410360209766275,south,1,962.6787764976742,48.0,male,1,6,38.0,,1
473.33,47333.0,0.34253207213054615,east,1,934.1462115581892,42.0,male,0,0,46.0,,0
517.28,51728.0,0.2973674969448473,west,1,942.0333548150361,19.0,male,1,8,45.0,,1
450.06,45006.0,0.0,south,1,912.8612168190446,22.0,,0,2,42.0,1.0,0
506.48,50648.0,0.18580538372928215,north,1,965.7150968461112,44.0,male,0,1,39.0,1.0,0
560.26,56026.0,0.19942036240776395,north,1,935.9108274955697,25.0,male,1,15,39.0,1.0,1
536.62,53662.0,0.47246468707475214,east,1,962.8009608763308,32.0,male,1,20,42.0,1.0,1
553.25,55325.0,0.33167049799275317,north,1,,41.0,male,1,6,36.0,,1
506.66,50666.0,0.0,east,1,987.4963410878511,52.0,male,0,1,38.0,1.0,0
545.24,54524.0,0.31149038416817876,east,1,916.0467969353832,44.0,male,1,6,40.0,1.0,1
545.3,54529.99999999999,0.169563027441913,east,1,909.7553152440476,58.0,female,0,2,42.0,,0
450.74,45074.0,0.0,west,1,996.1616845483312,55.0,male,0,4,42.0,,0
475.16,47516.0,0.24873593538041924,south,1,983.2386772949471,23.0,female,0,0,44.0,,0
481.9,48190.0,0.0,south,1,984.3654917824728,21.0,female,0,13,36.0,,0
614.84,61484.0,0.19488832860988356,west,1,953.3194262517728,44.0,male,1,10,39.0,,1
571.13,57113.0,,north,1,949.7932832867082,53.0,male,1,5,42.0,,1
469.1,46910.0,0.0,west,1,992.0831408163539,22.0,male,0,0,32.0,,0
428.86,42886.0,0.21818878274643067,north,1,956.9343558698401,24.0,male,1,26,48.0,1.0,1
560.42,56041.99999999999,0.18432655962661723,south,1,984.5398411975358,53.0,female,0,6,33.0,,0
609.04,60904.0,0.0,north,1,922.4963351257924,57.0,male,0,12,34.0,1.0,0
518.75,51875.0,0.0,north,1,932.5766488426615,36.0,female,0,10,38.0,,0
499.5,49950.0,0.0,north,1,996.1367427917902,56.0,female,0,20,45.0,,0
503.71,50371.0,0.0,north,1,987.6309014264642,34.0,male,0,7,37.0,,0
554.46,55446.0,0.23835076845766287,south,1,972.0925733384223,23.0,male,1,10,37.0,1.0,1
473.87,47387.0,0.21364378409759796,north,1,976.2638366696901,46.0,,0,4,43.0,1.0,0
501.49,50149.0,0.4473660007814078,east,1,969.9567679308303,19.0,male,1,3,37.0,,1
464.28,46428.0,0.14469300253395218,south,1,920.0580103713428,21.0,female,0,11,37.0,,0
506.17,50617.0,0.2618893155955281,south,1,977.6815551382607,22.0,female,1,16,42.0,,1
530.31,53030.99999999999,0.16805829702870714,north,1,993.4890947317913,36.0,male,0,12,37.0,1.0,0
458.45,45845.0,0.4651954055178544,south,1,931.3729056228636,34.0,male,1,8,40.0,,1
485.48,48548.0,0.1268706642696834,east,1,929.0900616494906,38.0,female,0,0,34.0,,0
459.87,45987.0,0.45961174759984674,west,1,976.2883036675538,38.0,female,1,8,37.0,,1
472.22,47222.0,0.39305422536585966,south,1,930.6984196184571,32.0,male,1,5,38.0,,1
462.42,46242.0,0.5575603110608983,north,1,952.1328587281077,25.0,female,1,0,41.0,,1
569.52,56952.0,0.3139413212915706,east,1,993.0499609595054,22.0,male,1,9,40.0,1.0,1
515.27,51527.0,0.0,east,1,995.2229871041097,54.0,male,0,12,39.0,,0
544.15,54415.0,0.5875306066015158,east,1,996.0170345797147,57.0,female,1,0,34.0,,1
446.41,44641.0,0.2375680165337179,south,1,917.759387188115,44.0,female,0,2,42.0,,0
488.81,48881.0,0.21487081436769762,east,1,903.9474933782144,31.0,female,0,14,40.0,1.0,0
499.39,49939.0,0.12652361974477516,north,1,978.416696768509,42.0,female,0,4,37.0,1.0,0
425.44,42544.0,0.0,east,1,985.0533359155933,35.0,male,0,5,38.0,,0
520.3,52029.99999999999,0.18100192365132442,east,1,905.9479103849184,59.0,male,0,3,35.0,1.0,0
524.69,52469.00000000001,0.2065406602063745,south,1,926.4238096324839,44.0,female,0,8,39.0,,0
483.45,48345.0,0.0,north,1,900.9414764456224,55.0,female,0,14,44.0,,0
447.97,44797.0,0.0,east,1,907.4044471600479,56.0,female,0,6,39.0,,0
494.1,49410.0,0.2164297746434907,south,1,955.1459736170989,60.0,female,0,1,35.0,,0
449.43,44943.0,0.6545287137221821,south,1,995.5087747445866,28.0,male,1,12,45.0,,1
526.47,52647.0,0.5115819280173102,south,1,906.290744029567,33.0,male,1,5,38.0,1.0,1
473.39,47339.0,0.1436125279437681,west,1,927.2658910962867,30.0,male,0,1,35.0,,0
441.45,44145.0,0.45477384278940997,south,1,990.2668756358967,47.0,male,1,14,46.0,,1
598.25,59825.0,0.1939513967660586,north,1,988.1281292037888,25.0,female,1,8,34.0,,1
548.36,54836.0,0.0,east,1,903.8307730081912,55.0,male,0,2,44.0,1.0,0
481.5,48150.0,0.0,south,1,954.4451842632493,38.0,male,0,12,39.0,,0
511.34,51134.0,0.2278693393677713,north,1,920.2275018658811,32.0,,1,16,43.0,,1
503.07,50307.0,0.0,south,1,969.1957288064602,20.0,female,0,1,33.0,,0
454.12,45412.0,0.0,north,1,906.0210220087652,20.0,male,0,2,39.0,,0
515.77,51577.0,0.4719724868279674,north,1,904.8799400904577,30.0,male,1,30,51.0,,1
364.35,36435.0,0.0,west,1,945.8989794512529,22.0,female,0,13,34.0,,0
483.76,48376.0,0.23419496353413818,north,1,909.2819249501207,27.0,female,0,10,41.0,1.0,0
416.68,41668.0,0.6259065013759539,east,1,914.8983685452446,18.0,male,1,0,44.0,,1
551.37,55137.0,0.4176597379320764,east,1,976.8508585619048,32.0,female,1,12,50.0,,1
495.59,49559.0,0.0,north,1,966.8419350354557,33.0,male,0,7,43.0,,0
430.22,43022.0,0.37713832666690683,north,1,921.6773505281685,29.0,female,1,7,35.0,1.0,1
603.45,60345.00000000001,0.6721421759383657,east,1,933.8190664112957,42.0,female,1,3,42.0,,1
553.47,55347.0,0.22898866120003897,south,1,977.5277807902936,45.0,male,1,14,39.0,,1
512.04,51204.0,0.2747851844682347,east,1,934.1862886870223,23.0,,1,25,48.0,1.0,1
546.44,54644.00000000001,0.27644941204271456,east,1,941.1058568385549,20.0,female,1,12,36.0,,1
466.9,46690.0,0.0,north,1,990.6417253373274,29.0,female,0,17,43.0,1.0,0
496.7,49670.0,0.0,south,1,982.0046228236132,54.0,female,0,11,40.0,1.0,0
461.51,46151.0,0.0,east,1,934.0131880310889,32.0,female,0,19,46.0,,0
497.14,49714.0,0.14094232300503481,south,1,956.5167123466136,32.0,female,0,17,38.0,1.0,0
570.71,57071.0,0.0,north,1,914.249702387418,24.0,female,0,8,32.0,,0
412.2,41220.0,0.366020271805279,east,1,904.8708080973404,40.0,female,1,11,46.0,,1
545.28,54528.0,0.5637496204177597,west,1,968.0979507272325,35.0,female,1,7,35.0,1.0,1
449.76,44976.0,0.0,west,1,968.8507201462434,52.0,female,0,7,45.0,,0
448.65,44865.0,0.0,west,1,956.7248822888514,22.0,female,0,12,43.0,,0
502.53,50253.0,0.336069324830681,south,1,989.0711769905702,34.0,male,1,7,38.0,1.0,1
595.3,59529.99999999999,0.36943475908615236,south,1,955.0870377859928,52.0,female,1,4,36.0,,1
505.72,50572.0,0.15878518761354443,east,1,977.654885091271,50.0,female,0,17,45.0,,0
468.39,46839.0,0.4703660873018617,north,1,988.0353227763109,49.0,male,1,7,34.0,,1
558.57,55857.00000000001,0.39777683108511885,south,1,917.5155244176707,20.0,male,1,1,32.0,,1
483.21,48321.0,0.31196801376043,west,1,917.4463794870258,38.0,female,1,21,44.0,1.0,1
438.69,43869.0,0.5177223220881657,east,1,990.7419629199464,20.0,male,1,16,39.0,,1
501.36,50136.0,0.4365627563931144,north,1,998.1158295455898,19.0,male,1,7,35.0,,1
454.16,45416.0,0.0,east,1,927.0199551675585,44.0,female,0,6,39.0,,0
491.19,49119.0,0.0,west,1,908.3208255853611,28.0,male,0,5,33.0,,0
530.48,53048.0,0.10553175813941126,east,1,992.4826715323054,27.0,male,0,6,36.0,1.0,0
519.75,51975.0,0.3957518157097446,east,1,995.4073448525903,28.0,female,1,7,38.0,1.0,1
537.36,53736.0,0.0,west,1,942.8835885691863,50.0,male,0,7,43.0,,0
500.14,50014.0,0.4987807434630612,north,1,939.6783867737994,24.0,female,1,14,39.0,,1
502.81,50281.0,0.179022999684124,east,1,937.5055886715076,57.0,female,0,11,39.0,,0
439.93,43993.0,0.0,west,1,975.9733731009418,42.0,male,0,4,32.0,,0
535.12,53512.0,0.0,south,1,985.8135966267332,35.0,male,0,6,39.0,,0
560.12,56012.0,0.0,south,1,918.3151340715644,31.0,male,0,6,39.0,1.0,0
530.22,53022.0,0.5202379426313081,east,1,956.3401833932711,48.0,female,1,8,36.0,1.0,1
555.2,55520.00000000001,0.0,east,1,921.6069139498255,43.0,female,0,21,45.0,,0
586.18,58617.99999999999,0.280253669103183,east,1,980.046825083934,19.0,male,1,21,46.0,,1
453.9,45390.0,0.0,east,1,988.9327819586438,33.0,male,0,12,35.0,,0
560.55,56054.99999999999,0.0,north,1,998.6089486862317,48.0,male,0,1,22.0,,0
494.12,49412.0,0.14703738807856576,south,1,996.9355061112714,31.0,male,0,19,43.0,1.0,0
542.77,54277.0,0.15350683304672175,south,1,916.3361784221502,52.0,female,1,27,48.0,,1
468.52,46852.0,0.3178095704644289,south,1,919.3927525950512,57.0,female,1,15,43.0,,1
445.62,44562.0,0.28004876954506897,north,1,919.11815614784,32.0,male,0,12,40.0,1.0,0
607.5,60750.0,0.26306777779686746,east,1,951.4968519321999,50.0,female,1,6,41.0,1.0,1
516.98,51698.0,0.0,east,1,926.2436174553376,44.0,female,0,21,45.0,,0
447.21,44721.0,0.35871749549656834,west,1,923.4867412827899,55.0,male,0,5,36.0,1.0,0
449.48,44948.0,0.0,south,1,956.9935417488495,52.0,male,0,11,49.0,,0
462.46,46246.0,0.4119492018069319,north,1,904.9522687909239,18.0,female,1,21,44.0,1.0,1
515.14,51514.0,0.24339876369089422,west,1,923.6116385836726,19.0,female,1,20,45.0,,1
533.26,53326.0,0.14895405446381796,north,1,980.3262084563004,58.0,male,0,15,38.0,,0
510.4,51040.0,0.22174562993166408,west,1,930.7161930392347,33.0,female,0,11,43.0,1.0,0
514.56,51455.99999999999,0.2701044873730585,east,1,971.7361422228511,22.0,female,0,4,37.0,,0
524.31,52430.99999999999,0.10136421662468122,north,1,946.6111527889833,55.0,female,0,4,53.0,1.0,0
484.51,48451.0,0.13064655332645406,north,1,982.5014790107971,56.0,female,0,0,39.0,1.0,0
523.22,52322.0,0.20748686725348717,west,1,988.1564480243966,58.0,female,1,21,42.0,,1
497.93,49793.0,0.0,east,1,992.9422753416139,37.0,female,0,0,47.0,,0
434.29,43429.0,0.0,east,1,919.6934360968818,25.0,male,0,9,30.0,,0
586.92,58691.99999999999,0.3355947517305455,north,1,952.8442708401749,38.0,female,1,0,41.0,,1
504.72,50472.0,0.24180473709587982,north,1,993.6420555559356,30.0,female,0,3,42.0,,0
582.45,58245.00000000001,0.20063444631499439,east,1,982.3215714103641,37.0,male,1,12,45.0,,1
427.89,42789.0,0.0,north,1,920.3427548861398,33.0,female,0,9,39.0,,0
517.86,51786.0,0.2600731991448561,west,1,984.9299561373084,43.0,male,1,9,45.0,,1
478.99,47899.0,0.24941118844329588,east,1,901.3353202770389,50.0,male,0,4,37.0,1.0,0
465.51,46551.0,0.4905651797750677,east,1,985.9977899452344,18.0,female,1,3,52.0,,1
508.19,50819.0,0.22907292878941587,south,1,958.0555468775478,49.0,female,0,9,41.0,,0
434.04,43404.0,0.23060915412218644,east,1,965.2191016718434,43.0,female,1,21,48.0,1.0,1
468.8,46880.0,0.28777087990292793,south,1,962.008309313402,32.0,male,1,11,33.0,1.0,1
471.96,47196.0,0.30653523189930093,east,1,961.6261153061729,37.0,male,0,4,34.0,,0
534.79,53479.0,0.36798928048257934,south,1,988.0560834087513,49.0,female,1,10,37.0,1.0,1
485.96,48596.0,0.0,north,1,934.2442510252171,55.0,female,0,17,43.0,,0
502.03,50203.0,0.2709444427495386,east,1,986.0765842299519,23.0,female,0,0,38.0,,0
435.83,43583.0,0.0,east,1,984.5591696127993,26.0,female,0,24,47.0,,0
488.98,48898.0,0.0,west,1,,23.0,female,0,5,34.0,1.0,0
441.3,44130.0,0.0,east,1,998.2936436073539,26.0,male,0,20,44.0,1.0,0
466.4,46640.0,0.42322982388311586,west,1,913.8778703071151,38.0,female,1,10,49.0,,1
395.2,39520.0,0.0,east,1,935.4116210922499,56.0,female,0,0,40.0,,0
513.56,51355.99999999999,0.29894431264957116,east,1,906.9166279010575,49.0,female,1,4,43.0,,1
442.97,44297.0,0.0,south,1,948.8704957673524,57.0,female,0,7,39.0,1.0,0
558.34,55834.0,0.245771363298802,south,1,980.1389215791543,30.0,female,1,14,38.0,,1
521.07,52107.00000000001,0.33192059248548045,south,1,982.3554957206982,35.0,female,1,12,38.0,1.0,1
461.59,46159.0,0.0,east,1,971.8168967945817,24.0,male,0,11,44.0,,0
499.35,49935.0,0.0,west,1,916.8510899317581,34.0,male,0,2,35.0,1.0,0
466.44,46644.0,0.5749861833648044,west,1,949.3349347988762,43.0,female,1,24,45.0,,1
476.14,47614.0,0.0,south,1,958.9832998695156,54.0,male,0,15,36.0,1.0,0
546.38,54638.0,0.19300136843594692,north,1,930.7903528321375,49.0,,1,13,36.0,,1
500.16,50016.0,0.0,south,1,928.4669839900865,34.0,female,0,16,48.0,,0
428.55,42855.0,0.14598550669878085,north,1,967.7945117550257,28.0,female,0,14,45.0,1.0,0
571.39,57139.0,0.248955277652681,west,1,953.4196593405413,42.0,female,1,22,44.0,1.0,1
494.3,49430.0,0.0,west,1,910.6307789445768,39.0,female,0,19,45.0,,0
426.94,42694.0,0.2319042672836551,west,1,933.8837624332706,23.0,male,1,20,42.0,,1
401.12,40112.0,0.19717518836855766,east,1,932.0875877218801,43.0,male,0,6,42.0,,0
480.75,48075.0,0.0,west,1,920.0498893030598,43.0,male,0,3,37.0,,0
475.65,47565.0,0.1817423341283227,north,1,981.2060973845348,33.0,female,0,14,43.0,,0
470.63,47063.0,0.1950022916178464,east,1,930.4966265306689,52.0,male,0,9,44.0,,0
481.35,48135.0,0.37482002297259315,east,1,905.0875162168637,52.0,female,1,9,49.0,1.0,1
508.82,50882.0,0.2983647705266616,west,1,969.6772593795414,30.0,male,0,4,26.0,1.0,0
495.91,49591.0,0.10507362650200905,east,1,971.098083517841,58.0,male,0,14,46.0,,0
438.31,43831.0,0.0,north,1,977.8695992920484,38.0,male,0,19,43.0,,0
466.55,46655.0,0.16318704715428373,east,1,939.1661235461055,19.0,female,0,11,39.0,1.0,0
464.56,46456.0,0.5630726047731687,north,1,989.2957560106271,30.0,male,1,22,44.0,,1
560.15,56015.0,0.2876636795947833,north,1,929.419763679328,55.0,male,1,15,37.0,1.0,1
476.36,47636.0,0.0,east,1,997.9559932090763,44.0,female,0,4,30.0,1.0,0
483.73,48373.0,0.0,north,1,986.01147277474,31.0,female,0,21,43.0,1.0,0
432.36,43236.0,,south,1,970.5968362386443,30.0,male,1,21,43.0,,1
488.01,48801.0,0.5984852123716381,west,1,992.1627481577056,37.0,male,1,15,47.0,,1
426.18,42618.0,0.0,south,1,950.6500071433659,51.0,female,0,5,41.0,1.0,0
506.02,50602.0,0.41156543202453716,east,1,988.292869733913,29.0,male,1,14,45.0,1.0,1
468.27,46827.0,0.0,west,1,929.9054701463439,48.0,male,0,10,33.0,,0
489.43,48943.0,0.0,north,1,948.8170265470095,41.0,female,0,21,45.0,1.0,0
530.94,53094.00000000001,0.42557111465849956,east,1,908.7316313561323,45.0,female,1,13,38.0,1.0,1
504.46,50446.0,0.22165914076606555,west,1,917.6415123635772,29.0,male,0,11,38.0,,0
449.42,44942.0,0.27091315001505434,west,1,915.2458800145895,41.0,male,1,18,40.0,,1
464.98,46498.0,0.0,south,1,997.2877601214668,21.0,female,0,2,40.0,,0
514.15,51415.0,0.1264351525118635,east,1,934.4836224171519,60.0,male,0,17,48.0,,0
604.7,60470.00000000001,0.0,west,1,972.0821831457949,39.0,male,0,12,36.0,1.0,0
533.9,53390.0,0.4954438242664576,north,1,930.4068359338241,61.0,female,1,12,39.0,,1
486.8,48680.0,0.28597637832895995,south,1,995.8757828629147,58.0,male,1,14,42.0,1.0,1
548.53,54853.0,0.2940206021201604,south,1,940.4072444664032,40.0,female,1,13,41.0,1.0,1
503.62,50362.0,0.2834909797288177,north,1,972.1758728689513,29.0,female,1,9,41.0,,1
530.41,53041.0,0.378155716000638,north,1,994.7284523044536,24.0,female,1,4,46.0,1.0,1
537.6,53760.0,0.1596447188853082,north,1,967.1038861231945,37.0,male,0,0,38.0,,0
420.94,42094.0,0.2916622754091491,north,1,915.1359777291852,31.0,female,0,10,35.0,1.0,0
509.39,50939.0,0.6017278413791237,west,1,968.2975604240592,31.0,female,1,11,44.0,,1
564.36,56436.0,0.1819865815775032,south,1,997.5583525804277,39.0,male,0,8,53.0,1.0,0
589.47,58947.0,0.12729287515806126,south,1,912.9993028946963,21.0,male,0,10,34.0,,0
436.61,43661.0,0.0,north,1,931.8845822696808,34.0,female,0,12,33.0,,0
472.77,47277.0,0.6074904050883498,north,1,918.3444632278325,27.0,female,1,13,37.0,1.0,1
456.84,45684.0,0.18138448528725604,west,1,923.1701622704079,22.0,female,0,16,42.0,,0
578.08,57808.00000000001,0.23735745415350204,north,1,981.878953081075,57.0,male,1,13,36.0,,1
499.96,49996.0,0.0,east,1,957.3147228741782,39.0,male,0,9,40.0,1.0,0
477.07,47707.0,0.2357342999553278,west,1,901.7142202541746,43.0,female,0,2,36.0,1.0,0
541.94,54194.00000000001,0.3568576721527691,south,1,998.6008168370004,43.0,female,1,2,33.0,1.0,1
557.97,55797.0,0.1462657212280272,north,1,980.9336875942162,35.0,female,0,11,49.0,1.0,0
543.29,54329.0,0.48458848617461625,south,1,900.2529168179306,58.0,female,1,4,34.0,1.0,1
547.82,54782.00000000001,0.4428613046766968,north,1,941.15290185663,56.0,male,1,17,40.0,,1
426.7,42670.0,0.15207185884996044,east,1,904.372235457359,50.0,male,0,17,45.0,1.0,0
478.63,47863.0,0.2739707916777292,east,1,971.9501568466344,19.0,male,1,20,43.0,,1
421.86,42186.0,0.1517404293215221,east,1,908.3672840394861,36.0,female,0,1,33.0,,0
472.11,47211.0,0.0,north,1,903.4939546767997,41.0,female,0,17,41.0,,0
457.21,45721.0,0.0,east,1,970.2327541701886,34.0,female,0,3,31.0,1.0,0
476.11,47611.0,0.21369060733808398,east,1,925.5809097125999,31.0,male,0,15,50.0,,0
425.63,42563.0,0.39117150072543283,west,1,955.5129288916694,45.0,male,1,9,30.0,1.0,1
462.52,46252.0,0.2239539082205462,south,1,981.1721518670086,43.0,female,1,17,43.0,1.0,1
580.15,58015.0,0.15441077920290816,south,1,938.0379383626376,41.0,female,0,3,38.0,,0
484.76,48476.0,0.3177075463314301,west,1,974.8304954284323,41.0,male,1,14,36.0,,1
457.32,45732.0,0.0,west,1,919.0782634397023,58.0,female,0,2,38.0,1.0,0
447.64,44764.0,0.1622249128164184,west,1,927.6248928768822,20.0,male,0,13,36.0,1.0,0
576.09,57609.0,0.128617141983849,north,1,974.195687999906,55.0,male,0,5,36.0,1.0,0
551.44,55144.00000000001,0.2041809157936111,east,1,989.7867963669996,32.0,male,1,12,39.0,,1
509.52,50952.0,0.5868977697248707,north,1,936.76345193013,22.0,female,1,28,50.0,1.0,1
457.59,45759.0,0.0,south,1,991.372182472734,21.0,female,0,5,38.0,,0
609.03,60903.0,0.36730741087452357,south,1,999.9100297496665,51.0,male,1,8,45.0,,1
541.49,54149.0,0.40229952508613676,south,1,935.0489474122592,49.0,male,1,0,36.0,,1
466.14,46614.0,0.4703307709886666,west,1,944.5856210928818,29.0,male,1,9,46.0,1.0,1
448.61,44861.0,0.10827514975437909,east,1,925.5971536627557,20.0,female,0,4,39.0,1.0,0
479.26,47926.0,0.13682627237752096,south,1,940.879612113887,27.0,female,0,5,41.0,1.0,0
446.9,44690.0,0.611502316207508,west,1,932.1958380579555,43.0,male,1,13,43.0,1.0,1
441.35,44135.0,0.10644055383697902,north,1,925.3999340189322,60.0,male,0,13,37.0,,0
555.75,55575.0,0.4296998435966722,west,1,935.5952107254681,61.0,male,1,18,40.0,1.0,1
564.19,56419.00000000001,0.44044481418727494,south,1,980.2838697684977,27.0,male,1,2,37.0,1.0,1
473.49,47349.0,0.0,south,1,991.6782393969074,27.0,male,0,3,40.0,,0
539.57,53957.00000000001,0.30502560400889817,south,1,956.1289069132717,57.0,male,1,23,44.0,,1
494.49,49449.0,0.0,north,1,916.3033039710731,42.0,male,0,14,51.0,,0
496.67,49667.0,0.11150218631727461,north,1,962.0969706213853,47.0,male,0,10,41.0,,0
449.7,44970.0,0.43428482171175803,east,1,966.2134943699917,61.0,male,1,6,46.0,,1
473.95,47395.0,0.0,east,1,920.8524366616176,53.0,female,0,20,43.0,1.0,0
608.23,60823.0,0.48166447678067903,north,1,946.871694531757,54.0,male,1,17,38.0,1.0,1
559.18,55917.99999999999,0.10004850563888319,west,1,936.2633291959193,30.0,female,0,15,40.0,,0
480.55,48055.0,0.20540653418680102,north,1,914.5879498212986,52.0,male,0,11,45.0,,0
531.46,53146.0,0.43670434763822247,south,1,937.8446821038897,41.0,male,1,1,33.0,1.0,1
488.05,48805.0,0.0,east,1,994.8641704359827,20.0,female,0,4,40.0,,0
458.94,45894.0,0.0,east,1,980.1933298572588,18.0,female,0,24,45.0,1.0,0
523.09,52309.0,0.4055421635874583,east,1,972.6210631261615,56.0,female,1,10,45.0,1.0,1
464.51,46451.0,0.0,north,1,990.822995383158,60.0,female,0,7,44.0,,0
475.31,47531.0,0.27993646172757547,west,1,949.4271163838627,40.0,female,1,10,32.0,,1
538.37,53837.0,0.36985832634651433,south,1,978.2236254734374,47.0,male,1,17,38.0,1.0,1
454.42,45442.0,0.0,west,1,987.5110886621134,31.0,male,0,6,37.0,,0
539.74,53974.0,0.4524731809698318,east,1,924.3614720638337,21.0,female,1,8,31.0,1.0,1
596.61,59661.0,0.1763520791808753,west,1,988.1136840088734,27.0,female,1,10,40.0,,1
499.54,49954.0,0.49949045666313713,west,1,917.1878902529708,20.0,female,1,1,36.0,,1
501.29,50129.0,0.2620186626862161,north,1,974.9213685881705,25.0,male,1,20,45.0,1.0,1
457.58,45758.0,0.21430943179761539,north,1,975.0187742236283,25.0,male,0,8,44.0,,0
400.83,40083.0,0.0,north,1,992.2946567262246,58.0,female,0,11,38.0,1.0,0
505.13,50513.0,0.2901566024117789,west,1,917.99579747139,60.0,male,0,2,46.0,1.0,0
489.35,48935.0,0.3626915182416743,north,1,919.4924461996051,57.0,male,1,12,42.0,,1
506.42,50642.0,0.13658843346615662,east,1,954.1086432126802,48.0,female,0,14,38.0,,0
560.66,56066.0,0.37607869956832374,north,1,960.5230594491,,female,1,2,34.0,1.0,1
490.19,49019.0,0.36636090439925223,south,1,907.3035164316843,35.0,female,1,13,39.0,,1
516.63,51663.0,0.0,east,1,962.6632254057196,29.0,male,0,6,42.0,,0
492.24,49224.0,0.0,west,1,927.8079096355885,19.0,female,0,1,41.0,,0
562.5,56250.0,0.6667463488032312,east,1,996.9090245281487,29.0,male,1,8,36.0,,1
372.95,37295.0,0.0,north,1,963.8753102902945,32.0,female,0,14,45.0,1.0,0
533.77,53377.0,0.5889443102014398,west,1,942.2187420620317,30.0,female,1,13,45.0,,1
547.39,54739.0,0.2530807079733644,north,1,931.3789771118749,27.0,male,1,11,35.0,,1
456.51,45651.0,0.16774363469062606,north,1,937.5000636223294,49.0,male,0,12,44.0,1.0,0
495.25,49525.0,0.6404998689602646,south,1,965.4545312432433,54.0,male,1,0,39.0,,1
508.9,50890.0,0.34574163853801876,north,1,955.4203428160521,29.0,male,1,12,35.0,,1
518.06,51805.99999999999,0.17182219079044683,south,1,999.2107345245743,40.0,male,1,17,43.0,1.0,1
487.13,48713.0,0.0,north,1,998.0060859556552,43.0,female,0,11,40.0,,0
469.46,46946.0,0.18622755885875905,east,1,904.7792573176769,28.0,female,0,0,31.0,,0
421.14,42114.0,0.5193334237217357,north,1,926.8683099277526,27.0,male,1,5,36.0,1.0,1
543.54,54354.0,0.0,south,1,922.900439570335,26.0,male,0,1,42.0,,0
546.71,54671.0,0.1393777008531762,west,1,940.4725182153549,46.0,male,0,4,39.0,,0
546.75,54675.0,0.2036532041331812,east,1,917.5138982509565,47.0,female,1,17,42.0,1.0,1
588.7,58870.00000000001,0.0,south,1,923.9172476955176,41.0,male,0,13,36.0,,0
485.01,48501.0,0.4066506966431033,east,1,918.4572513725165,60.0,male,1,10,34.0,,1
520.01,52001.0,0.4213583372618223,east,1,958.2344588414662,60.0,male,1,2,47.0,,1
475.24,47524.0,0.0,east,1,902.3454827991354,45.0,female,0,13,36.0,1.0,0
468.83,46883.0,0.0,east,1,989.0846853522308,24.0,female,0,13,35.0,1.0,0
453.8,45380.0,0.19889591360917863,north,1,924.4145572228019,54.0,female,0,13,38.0,,0
467.94,46794.0,0.13916337363666917,west,1,942.4886374089587,50.0,female,0,2,47.0,1.0,0
426.39,42639.0,0.5025335276067159,east,1,936.7618350006995,48.0,male,1,12,49.0,,1
509.45,50945.0,0.3963098261942153,east,1,990.6050133255675,39.0,male,1,7,39.0,,1
494.39,49439.0,0.0,north,1,958.5133959566145,36.0,female,0,6,37.0,,0
449.89,44989.0,0.3938299437688421,south,1,954.4723219648257,48.0,male,1,5,38.0,1.0,1
565.27,56527.0,0.11994125836839069,west,1,924.5232108884971,42.0,male,0,13,34.0,,0
482.14,48214.0,0.0,south,1,914.8761086112322,,female,0,13,34.0,,0
523.18,52317.99999999999,0.25282354948627195,south,1,939.0976959156691,31.0,male,1,11,37.0,,1
531.81,53180.99999999999,0.17495382312616992,east,1,910.6187618773496,51.0,female,0,3,39.0,1.0,0
512.65,51265.0,0.3345856647035754,west,1,984.2367613962997,19.0,female,1,26,47.0,,1
549.64,54964.0,0.0,south,1,933.6937254702691,50.0,,0,21,42.0,,0
485.19,48519.0,0.31426736960179763,south,1,973.0527946342223,38.0,female,1,13,45.0,1.0,1
528.57,52857.00000000001,0.4445605068808444,south,1,926.8015484719847,61.0,female,1,3,37.0,1.0,1
491.8,49180.0,0.19078423131601133,north,1,968.8318626240464,20.0,male,0,1,37.0,,0
546.77,54677.0,0.15593660251682287,west,1,904.4249752010744,50.0,male,1,17,43.0,,1
455.35,45535.0,0.14058484171104804,east,1,922.1103300827729,22.0,female,0,1,39.0,1.0,0
573.82,57382.00000000001,0.29598706085594567,north,1,964.068261938762,34.0,female,1,19,45.0,,1
488.17,48817.0,0.0,east,1,973.1305005674516,53.0,female,0,5,40.0,,0
480.81,48081.0,0.39219249882331714,north,1,994.5167070458782,32.0,female,1,17,47.0,1.0,1
